Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality,Total
System,BG,Steam and hot water supply,0,0.082284762,0.034970135,0.050915288,0,0,0,0.090177749,0.058363818,0,0.131517673,0,0.018673155,0.056532155,0.038503088,0,0.058442724,0.099848729,0,0.133921934,0.107749001,0.961900209
System,FR,"Composting of paper and wood, incl. land application",0,0,0,0,0,0,0,0.267236982,0,0,0.131256731,0,0,0,0,0,0,0.107073452,0,0,0,0.505567165
System,NO,Landfill of waste: Plastic,0,0,0,0,0,0,0,0.261090461,0,0,0.130740235,0,0,0,0,0,0,0.107211187,0,0,0,0.499041883
System,IT,Aluminium production,0,0,0,0.113532395,0,0,0,0,0,0,0.130533504,0,0.081730186,0,0,0,0,0.120283086,0,0.128612846,0,0.574692018
System,WM,Cultivation of oil seeds,0.088078417,0.079191144,0.092789519,0.092573248,0.063777741,0.11241411,0.072400578,0.082796752,0.110519078,6.44E-06,0.130523382,0,0.098017065,0,0.104351333,0.110826863,0.103011478,0.109129305,0.051575046,0.118744765,0.117483915,1.73821018
System,ES,Cultivation of wheat,0.074181657,0.076973146,0.077523598,0.079113895,0.053519251,0.107693135,0.065596195,0.083934796,0.098345933,5.48E-06,0.130204932,0,0.066263364,0,0.095130085,0.100371617,0.092113836,0.095457171,0.051251443,0.116389567,0.113056842,1.577125943
System,BE,Landfill of waste: Food,0,0,0,0,0,0,0,0.265856134,0,0,0.129737155,0,0,0,0,0,0,0.112324614,0,0,0,0.507917902
System,GR,Production of electricity by coal,0,0.042784945,0,0.035487983,0,0,0,0.088184006,0.120288695,0,0.129541046,0,0.068160292,0,0,0,0,0.170455117,0,0.12626216,0.09619312,0.877357365
System,CN,Incineration of waste: Metals and Inert materials,0,0,0,0,0,0,0,0.267381239,0,0,0.129330516,0,0,0,0,0,0,0.114745944,0,0,0,0.511457699
System,GR,Air transport (62),0,0,0,0.246853731,0,0,0,0,0.278908617,0,0.128726432,0,0.203195007,0,0,0,0,0.10162993,0,0,0,0.959313717
System,SE,Manufacture of coke oven products,0,0,0,0.028198996,0,0,0,0,0,0,0.12791282,0,0.046678916,0,0,0,0,0.104445946,0,0.12404127,0,0.431277947
System,PL,Paper,0,0.05156019,0,0.018941746,0.038429453,0,0.068397422,0,0,0,0.126972834,0,0,0,0,0,0,0.100640863,0,0.07682501,0,0.481767517
System,WF,Other non-ferrous metal production,0,0.088700005,0,0.026966294,0.053849136,0,0,0.097047818,0.091403461,0,0.126938817,0,0.013742704,0.091356816,0,0,0,0.096606276,0.042023103,0.130149718,0.085444889,0.944229038
System,BE,Animal products nec,0,0.071748748,0.043312289,0.06917556,0.040127668,0.079198285,0.111591906,0.078004091,0.093452302,7.48E-05,0.126886029,0,0.043634299,0.049911222,0.050658744,0.02181924,0.088555137,0.109856149,0.023899486,0.08453226,0.108247346,1.294685517
System,TR,Cultivation of plant-based fibers,0.075465507,0.079845651,0.064460895,0.07044996,0.046776013,0.099606739,0.065229375,0.087538239,0.08812324,9.17E-06,0.126044798,0,0.034482464,0,0.08293598,0.100030665,0.081428963,0.085323915,0.050324321,0.116902234,0.113722641,1.468700772
System,IE,Copper production,0,0.080241679,0,0.026918382,0.054987261,0,0,0.087811902,0.09052596,0,0.125029099,0,0.019828576,0.084567231,0,0,0,0.098797505,0.04099082,0.122947708,0.07777119,0.910417313
System,NL,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",0,0.35461503,1.045689805,0.780838165,0.442357852,0.568823754,0.513465858,0.257782167,0.391129919,0.002215043,0.124158372,1.221194286,0.449694337,0,0.713193995,0,0.508704962,1.317817524,0.722963755,0.484072855,1.670636803,11.56935448
System,WF,Animal products nec,0,0.077932675,0.032644712,0.055283303,0.031541578,0.076362843,0.107405269,0.085267143,0.07138485,7.92E-06,0.123921845,0,0.016099295,0.053511316,0.045756739,0.021879491,0.072862625,0.094310222,0.024614601,0.088939502,0.100096931,1.179822863
System,NO,N-fertiliser,0,0.057393259,0,0.0449957,0.093008627,0,0,0.061791808,0.156955506,0.00010922,0.12376822,0,0.046811595,0.119838281,0,0,0,0.101493912,0.058877223,0.118175745,0.123755775,1.106974871
System,ID,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",0,0.381506044,0.918172935,0.717918679,0.40018339,0.546562402,0.529895541,0.27820839,0.359714994,0.021833291,0.123403849,1.053473219,0.275594844,0,0.65050972,0,0.461076508,1.239845732,0.733691872,0.501674628,1.725402121,10.91866816
System,PT,Sea and coastal water transport,0,0,0,0.149145105,0,0,0,0,0.133431664,0,0.123201737,0,0,0,0,0,0,0.101293106,0,0,0.119920876,0.626992488
System,IT,"Composting of paper and wood, incl. land application",0,0,0,0,0,0,0,0.248417498,0,0,0.123180681,0,0,0,0,0,0,0.113507659,0,0,0,0.485105837
System,WF,Landfill of waste: Food,0,0,0,0,0,0,0,0.280864569,0,0,0.122457213,0,0,0,0,0,0,0.09319557,0,0,0,0.496517352
System,MX,Aluminium production,0,0,0,0.092990574,0,0,0,0,0,0,0.121476367,0,0.05850499,0,0,0,0,0.100928851,0,0.119308162,0,0.493208943
System,LU,Incineration of waste: Wood,0,0,0,0,0,0,0,0.232617759,0,0,0.120918459,0,0,0,0,0,0,0.096708232,0,0,0,0.45024445
System,JP,N-fertiliser,0,0.058823678,0,0.048548159,0.100792703,0,0,0.061890031,0.162550981,0.000210698,0.120531293,0,0.050165427,0.119629419,0,0,0,0.104326605,0.057433797,0.119041744,0.126815963,1.130760498
System,CZ,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0,0,0,0.025299769,0.050427388,0,0,0.046061606,0.086087061,0,0.120252916,0,0.012506466,0.129966085,0,0,0,0.09093735,0.039818304,0.123233199,0.080920834,0.80551098
System,DE,Animal products nec,0,0.066467988,0.036466034,0.058228465,0.034247554,0.073680493,0.09891414,0.072686502,0.079348312,1.12E-06,0.119692888,0,0.033524577,0.046628509,0.046740719,0.019363027,0.080916201,0.094894178,0.02273905,0.079742704,0.096209492,1.160491957
System,SE,Mining of precious metal ores and concentrates,0,0,0,0.078956247,0,0,0,0,0,0,0.119383877,0,0.049012278,0,0,0,0,0.097481722,0,0.115770473,0,0.460604596
System,WE,Casting of metals,0,0.074203377,0,0.02865186,0.058309519,0,0,0.08095845,0.104203421,0,0.11892674,0,0.029672472,0.077453277,0,0,0,0.093938553,0.037220551,0.112833723,0.083505578,0.899877521
System,WF,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0,0.041454052,0,0,0,0,0,0.045355412,0,3.79E-05,0.118650011,0,0.025690675,0,0,0,0,0.120397485,0,0.121651247,0.079865539,0.553102353
System,ID,Aluminium production,0,0,0,0.076600287,0,0,0,0,0,0,0.118502185,0,0.029405342,0,0,0,0,0.091584494,0,0.120436963,0,0.43652927
System,FR,N-fertiliser,0,0.057208571,0,0.046393548,0.094060255,0,0,0.060313347,0.158333353,0.005776081,0.118494569,0,0.045394366,0.116492825,0,0,0,0.096662643,0.056089913,0.114406565,0.125620714,1.09524675
System,BE,Landfill of waste: Paper,0,0,0,0,0,0,0,0.239527981,0,0,0.116889079,0,0,0,0,0,0,0.10120093,0,0,0,0.45761799
System,SE,Landfill of waste: Plastic,0,0,0,0,0,0,0,0.241676345,0,0,0.116654087,0,0,0,0,0,0,0.095252739,0,0,0,0.45358317
System,BE,Cultivation of oil seeds,0.067456825,0.065899944,0.079563128,0.081689807,0.05528482,0.093525699,0.061497104,0.071645364,0.107292839,0.000205991,0.116542552,0,0.100193312,0,0.083752473,0.090182619,0.091503351,0.090810821,0.043902502,0.09982462,0.111851161,1.512624932
System,EE,Other service activities (93),0,0.055263147,0,0,0.029822691,0,0,0,0,0,0.116513882,0,0.085954553,0,0,0,0,0.123130423,0,0,0,0.410684696
System,GR,Processing of Food products nec,0,0.045864379,0,0,0.038499979,0,0,0.047265512,0.06447322,0,0.115720605,0,0.036533055,0,0,0,0.021777634,0.091361787,0,0.067674921,0.077337444,0.606508537
System,WM,Landfill of waste: Food,0,0,0,0,0,0,0,0.244268348,0,0,0.115521672,0,0,0,0,0,0,0.10731836,0,0,0,0.467108381
System,NO,Manufacture of office machinery and computers (30),0,0,0,0,0.057839283,0,0,0,0,0,0.115451631,0,0,0,0,0,0,0.094674042,0,0,0,0.267964957
System,FI,Cultivation of wheat,0.064165595,0.065829278,0.074598079,0.076592642,0.052358365,0.092568778,0.059674287,0.071574253,0.099602336,3.29E-05,0.115327926,0,0.086702125,0,0.082654491,0.088270691,0.089027716,0.08687229,0.043993505,0.100337994,0.106995743,1.457178978
System,FI,Landfill of waste: Paper,0,0,0,0,0,0,0,0.236674744,0,0,0.114406535,0,0,0,0,0,0,0.095753599,0,0,0,0.446834878
System,ID,Production of electricity by Geothermal,0,0.023517,0,0.014751443,0,0,0,0.025724206,0.049890925,0,0.114103893,0,0.016988365,0,0,0,0,0.052911163,0,0.069580117,0.045582069,0.413049181
System,WF,Precious metals production,0,0.079585138,0,0.024195221,0.048315565,0,0,0.087075124,0.082010784,0,0.113894505,0,0.012330495,0.081968933,0,0,0,0.086678955,0.037704783,0.116775452,0.076664519,0.847199474
System,WE,Manufacture of rubber and plastic products (25),0,0.05312427,0,0.020512666,0.041745413,0,0,0.057960415,0.074602139,0,0.113523966,0,0.042486702,0.055450964,0,0,0,0.089670978,0.026647232,0.080780813,0.059783975,0.716289534
System,PT,Aluminium production,0,0,0,0.082159272,0,0,0,0,0,0,0.113113167,0,0.048465571,0,0,0,0,0.092998558,0,0.110495662,0,0.44723223
System,PT,Cultivation of paddy rice,0.059135962,0.064828078,0.070574779,0.073820977,0.050128165,0.093203943,0.057146681,0.070049855,0.091727,0.000121244,0.112925977,0,0.072578049,0,0.083972495,0.085871705,0.085595632,0.08356019,0.043656256,0.099281524,0.098926883,1.397105394
System,RO,"Waste water treatment, food",0,0.067661109,0.033169165,0.048339238,0,0,0,0.074088711,0.058113604,0,0.112573567,0,0.026876212,0.046521834,0.032932186,0,0.05469519,0.087266216,0,0.110370739,0.098053083,0.850660855
System,PL,Precious metals production,0,0.076057233,0,0.027941262,0.056687879,0,0,0.08127103,0.093644353,0,0.112379752,0,0.022016498,0.077463759,0,0,0,0.089074134,0.036139706,0.113325758,0.078079007,0.864080371
System,BR,"Biogasification of food waste, incl. land application",0,0,0,0,0,0,0,0.233050719,0,0,0.112324429,0,0,0,0,0,0,0.090829868,0,0,0,0.436205017
System,BR,"Biogasification of paper, incl. land application",0,0,0,0,0,0,0,0.233050719,0,0,0.112324429,0,0,0,0,0,0,0.090829868,0,0,0,0.436205017
System,BR,"Biogasification of sewage slugde, incl. land application",0,0,0,0,0,0,0,0.233050719,0,0,0.112324429,0,0,0,0,0,0,0.090829868,0,0,0,0.436205017
System,BE,"Forestry, logging and related service activities (02)",0.046201219,0.045134911,0,0.062165997,0,0.064055807,0.070199005,0.016356651,0.080833422,0,0.111748088,0,0.08234695,0,0.057362118,0.054903226,0.055707288,0.103660641,0,0.091159922,0,0.941835245
System,PL,Manufacture of coke oven products,0,0,0,0.027653889,0,0,0,0,0,0,0.111223937,0,0.043580122,0,0,0,0,0.088158015,0,0.112160213,0,0.382776176
System,DE,Landfill of waste: Wood,0,0,0,0,0,0,0,0.224661941,0,0,0.110985269,0,0,0,0,0,0,0.087990657,0,0,0,0.423637868
System,ES,Sugar refining,0,0.043284313,0,0,0.030095483,0,0,0.047199057,0.049772586,0,0.109827218,0,0.022357128,0,0,0,0.017266126,0.089464059,0,0.06544935,0.063575259,0.53829058
System,IE,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",0,0.316232117,0.868519873,0.636511369,0.361174273,0.506146217,0.44285972,0.23071089,0.317122154,0.000237432,0.109497589,0.999672204,0.312577337,0,0.629074252,0,0.428587509,1.124819359,0.646178596,0.430699018,1.43031435,9.790934257
System,NO,Air transport (62),0,0,0,0.185731502,0,0,0,0,0.21595828,0,0.109475497,0,0.165623215,0,0,0,0,0.08977342,0,0,0,0.766561915
System,ID,"Cultivation of sugar cane, sugar beet",0.064051233,0.067607699,0.059167951,0.063612138,0.042550537,0.087171997,0.056342518,0.073953072,0.079682562,0.001658201,0.109343619,0,0.040699079,0,0.074107643,0.0859165,0.073537733,0.076055661,0.043339828,0.10001598,0.098280994,1.297094944
System,WF,Manufacture of beverages,0,0.015094228,0,0,0.027490792,0,0,0.049544368,0.046662839,1.38E-05,0.108006952,0,0.014031713,0,0,0,0.037044646,0.082198257,0,0.066443384,0.065431347,0.511962338
System,FI,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0,0,0,0.026562262,0.054473507,0,0,0.037232833,0.09326341,0,0.107988187,0,0.0270614,0.107190817,0,0,0,0.090381704,0.034328046,0.104391388,0.074212062,0.757085616
System,RO,"Collection, purification and distribution of water (41)",0,0.064888326,0.031809878,0.046358274,0,0,0,0.071052522,0.055732082,0,0.107960251,0,0.025774813,0.044615348,0.03158261,0,0.052453757,0.083690006,0,0.105847696,0.094034823,0.815800384
System,WF,Production of meat products nec,0,0.045201068,0,0,0.027441244,0,0,0.04945507,0.046578735,0,0.107812284,0,0.014006423,0,0,0,0.015847662,0.082050105,0,0.066323629,0.065313416,0.520029633
System,FI,Production of electricity by petroleum and other oil derivatives,0,0.034183233,0,0.02651489,0,0,0,0.074332863,0.093097082,0,0.107795599,0,0.054026276,0,0,0,0,0.150367527,0,0.104205215,0.074079711,0.718602396
System,LU,Incineration of waste: Oil/Hazardous waste,0,0,0,0,0,0,0,0.206990677,0,0,0.107597089,0,0,0,0,0,0,0.08605406,0,0,0,0.400641826
System,ZA,Construction (45),0,0.150453924,0,0.155488307,0,0,0,0.164899856,0.20002382,0,0.10711211,0,0.060120775,0.155076074,0.052344428,0,0.07707604,0.080761294,0.07125128,0.220493435,0,1.495101342
System,PL,Manufacture of office machinery and computers (30),0,0,0,0,0.053821293,0,0,0,0,0,0.106696946,0,0,0,0,0,0,0.084569844,0,0,0,0.245088084
System,TR,Manufacture of other non-metallic mineral products n.e.c.,0,0,0,0,0.026394947,0,0,0,0,0,0.10668756,0,0,0.046424361,0,0,0,0.080244841,0,0,0.042781231,0.302532941
System,WF,Meat animals nec,0,0.066811605,0.027986279,0.047394321,0.027040564,0.06546579,0.092078431,0.073099437,0.061198161,6.79E-06,0.106238075,0,0.013801909,0.045875198,0.039227207,0.018757266,0.062465056,0.08085206,0.021102073,0.076247747,0.085813,1.011460973
System,LT,"Collection, purification and distribution of water (41)",0,0.061626334,0.035105036,0.048108822,0,0,0,0.066441786,0.05492692,0,0.106147999,0,0.031147247,0.042600476,0.03527132,0,0.05520348,0.090039265,0,0.10375812,0.086975868,0.817352673
System,NO,"Wool, silk-worm cocoons",0,0.058998887,0.03357617,0.053963577,0.031870209,0.065759083,0.089382008,0.063520489,0.071709545,3.74E-05,0.106025623,0,0.032080794,0.041063622,0.042467342,0.017452043,0.073651136,0.086944413,0.020174789,0.070864394,0.08481197,1.044353519
System,HU,Production of electricity by petroleum and other oil derivatives,0,0.035093123,0,0.032296162,0,0,0,0.070366887,0.101729836,0,0.105838461,0,0.069597056,0,0,0,0,0.168671305,0,0.10562471,0.073276703,0.762494243
System,ES,Production of electricity by solar photovoltaic,0,0,0,0.357138788,0,0,0,0,0.239736641,0,0.105799641,0,0.161529368,0,0,0,0,0.086183238,0,0,0,0.950387676
System,PT,"Recreational, cultural and sporting activities (92)",0,0,0,0,0,0,0,0,0.085932464,0,0.105792269,0,0.045328788,0,0,0,0,0.115972689,0,0,0.068650015,0.421676224
System,WE,Meat animals nec,0,0.059258546,0.032669103,0.053389631,0.031043846,0.064116413,0.089946125,0.064653122,0.073970197,4.35E-05,0.105527178,0,0.031595103,0.041235936,0.040243225,0.017430271,0.072568988,0.083354427,0.01981613,0.070084466,0.088916332,1.03986251
System,PL,Cattle farming,0,0.06406488,0.031378878,0.05491643,0.031833064,0.065069205,0.094428421,0.06845659,0.070114617,1.37E-06,0.105178036,0,0.024726718,0.043499755,0.040769141,0.018713465,0.071654974,0.083365929,0.020294243,0.074244393,0.087690494,1.050400604
System,ES,Processed rice,0,0.041310282,0,0,0.028722944,0,0,0.04504649,0.047502649,0,0.104818421,0,0.021337506,0,0,0,0.016478684,0.085383947,0,0.062464457,0.060675836,0.513741214
System,ZA,Manufacture of coke oven products,0,0,0,0.021706214,0,0,0,0,0,0,0.104670177,0,0.019583382,0,0,0,0,0.078920105,0,0.107733322,0,0.332613199
System,TR,Processing of meat poultry,0,0.043841093,0,0,0.025683447,0,0,0.048064885,0.043547484,0,0.103811696,0,0.011360034,0,0,0,0.014903482,0.078081766,0,0.064187862,0.062442033,0.495923781
System,RU,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",0,0,0,0,0,0,0,0,0.072446665,0,0.103534198,0,0.047548489,0,0,0,0,0.11528569,0,0.07482062,0,0.413635663
System,HU,"Manufacture of cement, lime and plaster",0,0,0,0,0.039089624,0,0,0,0,0,0.103433409,0,0,0.040823161,0,0,0,0.098903071,0,0,0.042966947,0.325216213
System,JP,Landfill of waste: Food,0,0,0,0,0,0,0,0.208716596,0,0,0.101619279,0,0,0,0,0,0,0.087957195,0,0,0,0.39829307
System,CZ,"Waste water treatment, food",0,0.063754184,0.026415762,0.03838478,0,0,0,0.069884614,0.043537062,0,0.101359767,0,0.012649864,0.043818753,0.029725352,0,0.044331421,0.076650021,0,0.103871813,0.081848662,0.736232055
System,WM,Mining of aluminium ores and concentrates,0,0,0,0.079486352,0,0,0,0,0,0,0.100864396,0,0.056808397,0,0,0,0,0.093701912,0,0.101958054,0,0.432819111
System,HU,Production of electricity nec,0,0.020033255,0,0.018436582,0,0,0,0.020084816,0.058073479,0,0.100698214,0,0.039730165,0,0,0,0,0.057772606,0,0.060296907,0.041830728,0.416956753
System,SE,Animal products nec,0,0.056899105,0.030176731,0.046501014,0.027077347,0.065011116,0.080785449,0.06242794,0.059984819,6.89E-06,0.1004439,0,0.02199285,0.040261537,0.041530859,0.01644648,0.063141502,0.082016471,0.019682852,0.068182628,0.074666006,0.957235501
System,WF,Mining of nickel ores and concentrates,0,0,0,0.063836163,0,0,0,0,0,0,0.100165625,0,0.024399389,0,0,0,0,0.076230646,0,0.102699301,0,0.367331125
System,AT,Processing of meat pigs,0,0.037793371,0,0,0.027201867,0,0,0.041590948,0.046182601,0,0.100008572,0,0.022915911,0,0,0,0.015731694,0.082110016,0,0.05790774,0.056785705,0.488228424
System,IE,Mining of precious metal ores and concentrates,0,0,0,0.064471282,0,0,0,0,0,0,0.099817618,0,0.035618051,0,0,0,0,0.078875491,0,0.098155929,0,0.376938371
System,AT,Landfill of waste: Paper,0,0,0,0,0,0,0,0.206489496,0,0,0.099303914,0,0,0,0,0,0,0.081531471,0,0,0,0.387324881
System,PT,Other non-ferrous metal production,0,0.063189364,0,0.023984981,0.048861033,0,0,0.068279146,0.080467506,0,0.099064307,0,0.02122303,0.066028407,0,0,0,0.08144797,0.03191454,0.096771902,0.06428415,0.745516337
System,GR,Landfill of waste: Food,0,0,0,0,0,0,0,0.202135756,0,0,0.09897818,0,0,0,0,0,0,0.07814359,0,0,0,0.379257526
System,PL,Production of electricity nec,0,0.020037852,0,0.014722673,0,0,0,0.021411466,0.049342623,0,0.098690979,0,0.023201651,0,0,0,0,0.046934506,0,0.059713052,0.041141007,0.375195808
System,DK,Manufacture of office machinery and computers (30),0,0,0,0,0.046252701,0,0,0,0,0,0.098682059,0,0,0,0,0,0,0.080916995,0,0,0,0.225851755
System,GR,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0,0,0,0.026899117,0.054445583,0,0,0.033420776,0.091176205,0,0.098189285,0,0.025832007,0.09659276,0,0,0,0.077520755,0.030485345,0.095703961,0.072912285,0.703178079
System,PL,Aluminium production,0,0,0,0.07281617,0,0,0,0,0,0,0.097622209,0,0.038250649,0,0,0,0,0.07737705,0,0.098443987,0,0.384510065
System,GR,Landfill of waste: Inert/metal/hazardous,0,0,0,0,0,0,0,0.19885639,0,0,0.097372399,0,0,0,0,0,0,0.076875821,0,0,0,0.37310461
System,PL,Production of electricity by biomass and waste,0,0.032834771,0,0.02412512,0,0,0.145190421,0.035085627,0.080854662,0,0.097031232,0,0.03801909,0,0,0,0,0.076908631,0,0.097848034,0.067415189,0.695312778
System,NO,Meat animals nec,0,0.053971793,0.030715259,0.049365525,0.029154657,0.060155976,0.081766072,0.058108125,0.06559942,3.42E-05,0.096991542,0,0.029347299,0.03756473,0.038848845,0.015965014,0.067375574,0.079536176,0.018455764,0.06482628,0.077585431,0.955367717
System,DK,Processed rice,0,0.03687264,0,0,0.027271602,0,0,0.040179212,0.046783827,0,0.096975163,0,0.024219769,0,0,0,0.015618447,0.079517379,0,0.055969086,0.057182507,0.480589632
System,WE,Steam and hot water supply,0,0.054335817,0.029955213,0.041960952,0,0,0,0.059282255,0.050869005,0,0.096760818,0,0.028970433,0.037810382,0.02952011,0,0.0499054,0.076430004,0,0.091803436,0.08152987,0.729133696
System,NO,Cultivation of oil seeds,0.050570494,0.053597051,0.061003987,0.063029271,0.043428342,0.07680638,0.048719008,0.057704664,0.08142993,0.000101996,0.096318101,0,0.072858831,0,0.069442391,0.071343737,0.075271237,0.07108554,0.03665524,0.082769365,0.086677575,1.19881314
